timestamp,v1,v2,v_wind,h1,h2,z0,TOA_i,ghi,temp_air,rho,pressure,dhi,dni
2005-02-10T18:00:00Z,3.45,3.77,3.95,2,10,9.67315718298778e-05,406.0,252.75,27.527947998046898,1.1624735593795776,100963.5,0.0,175.26299758139163
2005-02-10T19:00:00Z,3.55,3.88,4.09,2,10,0.00010066547838505358,716.0,497.75,27.608697509765648,1.162471055984497,100997.890625,0.0,628.7308219034733
2005-02-10T20:00:00Z,3.58,3.92,4.15,2,10,0.00010197678057011216,985.0,704.25,27.720391845703148,1.1620336771011353,101022.1875,504.1536245516784,352.79542529788625
2005-02-10T21:00:00Z,3.53,3.86,4.09,2,10,9.911575762089342e-05,1195.0,868.5,27.798028564453148,1.1613154411315918,101008.9140625,527.361116731555,454.5210157173375
2005-02-10T22:00:00Z,3.41,3.74,3.96,2,10,9.413876978214829e-05,1331.5,980.25,27.862634277343773,1.1604349613189695,100967.75,553.2625581510699,480.5895547798591
2005-02-10T23:00:00Z,3.24,3.54,3.74,2,10,8.689680544193834e-05,1385.5,1029.5,27.927880859375023,1.1594252586364746,100923.6328125,205.74245865135086,847.904287501908
2005-02-11T00:00:00Z,2.97,3.22,3.41,2,10,7.664480654057115e-05,1353.0,994.25,27.949456787109398,1.1586307287216189,100879.921875,248.28669780034352,750.4359049144983
2005-02-11T01:00:00Z,2.71,2.94,3.1,2,10,6.803193537052721e-05,1236.5,869.25,27.970452880859398,1.1580895185470579,100848.8359375,215.24107610695347,685.2044835711757
2005-02-11T02:00:00Z,2.53,2.73,2.87,2,10,6.241419760044664e-05,1043.5,685.0,27.994714355468773,1.1576166152954102,100829.4921875,119.77473985836814,660.6926723056431
2005-02-11T03:00:00Z,2.59,2.8,2.94,2,10,6.424704042728989e-05,787.25,476.75,28.004296875000023,1.157411813735962,100814.3984375,260.4224363802285,307.34108427118105
2005-02-11T04:00:00Z,2.82,3.06,3.23,2,10,7.139959780033678e-05,485.25,262.25,28.043176269531273,1.1573734283447266,100816.140625,159.42765175177914,201.6563568210986
2005-02-11T05:00:00Z,3.04,3.32,3.51,2,10,7.914820162113756e-05,158.375,70.625,28.092614746093773,1.1576571464538574,100852.5859375,0.0,246.27048513240135
2005-02-11T06:00:00Z,3.25,3.55,3.78,2,10,8.677759615238756e-05,0.0,0.0,28.129357910156273,1.1581300497055054,100905.328125,0.0,0.0
2005-02-11T07:00:00Z,3.42,3.76,4.01,2,10,9.398975817020984e-05,0.0,0.0,28.162896728515648,1.1586308479309082,100954.6171875,0.0,-0.0
2005-02-11T08:00:00Z,3.54,3.91,4.17,2,10,9.908595529850572e-05,0.0,0.0,28.202630615234398,1.159024715423584,100998.734375,0.0,-0.0
2005-02-11T09:00:00Z,3.51,3.87,4.13,2,10,9.774485079105943e-05,0.0,0.0,28.202935791015648,1.1592042446136477,101019.9921875,0.0,-0.0
2005-02-11T10:00:00Z,3.36,3.69,3.93,2,10,9.112873522099108e-05,0.0,0.0,28.161645507812523,1.1591103076934814,100997.03125,0.0,-0.0
2005-02-11T11:00:00Z,3.18,3.48,3.7,2,10,8.418479410465807e-05,0.0,0.0,28.101403808593773,1.1586319208145142,100948.265625,0.0,-0.0
2005-02-11T12:00:00Z,3.05,3.33,3.53,2,10,7.941642252262682e-05,0.0,0.0,28.050347900390648,1.1582419872283936,100892.0,0.0,-0.0
2005-02-11T13:00:00Z,3.06,3.34,3.53,2,10,7.983365503605455e-05,0.0,0.0,27.987268066406273,1.1578598022460938,100840.8203125,0.0,-0.0
2005-02-11T14:00:00Z,3.15,3.44,3.64,2,10,8.302250353153795e-05,0.0,0.0,27.959191894531273,1.1576370000839231,100818.9375,0.0,-0.0
2005-02-11T15:00:00Z,3.32,3.64,3.87,2,10,8.981743303593248e-05,0.0,0.0,27.993188476562523,1.1576718091964722,100834.671875,0.0,-0.0
2005-02-11T16:00:00Z,3.55,3.91,4.16,2,10,9.92945715552196e-05,0.0,0.0,28.023767089843773,1.1578850746154783,100867.1484375,0.0,-0.0
2005-02-11T17:00:00Z,3.78,4.19,4.48,2,10,0.00010987439600285144,86.6875,35.390625,28.093927001953148,1.1580264568328855,100911.484375,0.0,0.0
